"DatasetName","DatasetType","ElementNumber","ElementName","V2Number","National","State","Definition","Usage","Comment","V3Changes","MinOccurs","MaxOccurs","IsNillable","DataType","NV","PN","PNNill","NVList","PNList","minLength","maxLength","length","minInclusive","maxInclusive","minExclusive","totalDigits","fractionDigits","pattern",
"EMSDataSet","element","eOther.06","The Type of Work-Related Injury, Death or Suspected Exposure","E23_06","","State","The type of exposure or unprotected contact with blood or body fluids","Recommended","Associated witheOther.04 (EMS Professional (Crew Member) ID).","","0","M","Nillable","TypeOfSuspectedExposureToBodilyFluids","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eOther.07","Natural, Suspected, Intentional, or Unintentional Disaster","E23_04","","","Event caused by natural forces or Suspected and Intentional/Unintentional Disasters (terrorism).","Optional","Based on FEMA website","","0","M","","SuspectedIntentionalOrUnintentionalDisaster","","","","","","","","","","","","","","",
"EMSDataSet","element","eOther.08","Crew Member Completing this Report","E23_10","","State","The statewide assigned ID number of the EMS crew member which completed this patient care report","Recommended","If the EMS Professional has a specific ID associated with two states, the ID used would typically be based on the EMS Agencies state license.","","0","1","Nillable","CrewMemberID","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","2","15","","","","","","","",
"EMSDataSet","element","eOther.09","External Electronic Documents","","","","Document types which have been electronically stored with PCR.","Optional","Added to allow an improved implementation of electronic healthcare records.","Added to allow an improved implementation of electronic healthcare records.","0","1","","ExternalElectronicDocuments","","","","","","","","","","","","","","",
"EMSDataSet","element","eOther.10","File Attachment Type","","","","The description of the file attachment stored in File Attachment Image (eOther.11).","Optional","The description is defined as the extension of the file type.   																	Examples of file name extensions include “doc”, “jpeg”, “tiff”, etc.  For a list of additional extensions reference the following website(s): <br/> <table><tr><td width="10px"></td><td> <table> <tr><td>3D Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/3d_image</span></td></tr>  <tr><td>Raster Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/raster_image</span></td></tr>  <tr><td>Vector Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/vector_image</span></td></tr>  <tr><td><br/></td></tr> <tr><td>Video formats: <span style="color:blue">http://www.fileinfo.com/filetypes/video</span></td></tr>  <tr><td>Audio formats: <span style="color:blue">http://www.fileinfo.com/filetypes/audio</span></td></tr>  <tr><td><br/></td></tr> <tr><td>Comparison of formats:</td></tr>  <tr><td>Image: <span style="color:blue">http://en.wikipedia.org/wiki/Comparison_of_image_file_formats</span></td></tr>  <tr><td>Audio: <span style="color:blue">http://en.wikipedia.org/wiki/Audio_file_format</span></td></tr>  <tr><td>Container: <span style="color:blue">http://en.wikipedia.org/wiki/Comparison_of_container_formats</span></td></tr>  <tr><td><br/></td></tr> <tr><td>A general list of image formats: <span style="color:blue">http://en.wikipedia.org/wiki/Image_file_formats</span></td></tr>  <tr><td>Mime Types: <span style="color:blue">http://en.wikipedia.org/wiki/Internet_media_type</span></td></tr> </table> </td></tr></table>","Added to allow an improved implementation of electronic healthcare records.","0","1","","GraphicType","","","","","","1","255","","","","","","","",
"EMSDataSet","element","eOther.11","File Attachment Image","","","","The file that is attached electronically to the patient care report.","Optional","Associated with eOther.09 (External Electronic Documents) and eOther.10 (File Attachment Type).","Added to allow an improved implementation of electronic healthcare records.","0","1","","FileImage","","","","","","","","","","","","","","",
"EMSDataSet","element","eOther.12","Type of Person Signing","","","","The individuals signature associated with eOther.15 (Signature Status).","Optional","","Added to better document disposition and billing information.","0","1","","SignatureType","","","","","","","","","","","","","","",
"EMSDataSet","element","eOther.13","Signature Reason","","","","The reason for the individuals signature.","Optional","","","0","1","","SignatureReason","","","","","","","","","","","","","","",
"EMSDataSet","element","eOther.14","Type Of Patient Representative","","","","If Patient Representative is chosen as the owner of the signature, this documents the relationship of the individual signing to the patient.","Optional","Required for Billing.","Added to improve documentation on disposition and billing.","0","1","","RelationshipSignature","","","","","","","","","","","","","","",
"EMSDataSet","element","eOther.15","Signature Status","","","","Indication that a patient or patient representative signature has been collected or attempted to be collected.","Optional","","Added to better document disposition and billing.","0","1","","SignatureStatus","","","","","","","","","","","","","","",
"EMSDataSet","element","eOther.16","Signature File Name","","","","The name of the graphic file for the signature.","Optional","","","0","1","","FileName","","","","","","","255","","","","","","","",
"EMSDataSet","element","eOther.17","Signature File Type","","","","The description of the file attachment stored in Signature Graphic (eOther.18).","Optional","The description is defined as the extension of the file type.   																	Examples of file name extensions include “doc”, “jpeg”, “tiff”, etc.  For a list of additional extensions reference the following website(s): <br/> <table><tr><td width="10px"></td><td> <table> <tr><td>3D Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/3d_image</span></td></tr>  <tr><td>Raster Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/raster_image</span></td></tr>  <tr><td>Vector Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/vector_image</span></td></tr>  <tr><td><br/></td></tr> <tr><td>Video formats: <span style="color:blue">http://www.fileinfo.com/filetypes/video</span></td></tr>  <tr><td>Audio formats: <span style="color:blue">http://www.fileinfo.com/filetypes/audio</span></td></tr>  <tr><td><br/></td></tr> <tr><td>Comparison of formats:</td></tr>  <tr><td>Image: <span style="color:blue">http://en.wikipedia.org/wiki/Comparison_of_image_file_formats</span></td></tr>  <tr><td>Audio: <span style="color:blue">http://en.wikipedia.org/wiki/Audio_file_format</span></td></tr>  <tr><td>Container: <span style="color:blue">http://en.wikipedia.org/wiki/Comparison_of_container_formats</span></td></tr>  <tr><td><br/></td></tr> <tr><td>A general list of image formats: <span style="color:blue">http://en.wikipedia.org/wiki/Image_file_formats</span></td></tr>  <tr><td>Mime Types: <span style="color:blue">http://en.wikipedia.org/wiki/Internet_media_type</span></td></tr> </table> </td></tr></table>","","0","1","","GraphicType","","","","","","1","255","","","","","","","",
"EMSDataSet","element","eOther.18","Signature Graphic","","","","The graphic file for the signature.","Optional","","Added to better document disposition and billing.","0","1","","Graphic","","","","","","","","","","","","","","",
"EMSDataSet","element","eOther.19","Date/Time of Signature","","","","The date and time the signature was captured.","Optional","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","Added to better document disposition and billing.","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eOther.20","Signature Last Name","","","","The last name of the individual who signed the associated signature.","Optional","","Added to better document disposition and billing.","0","1","","PersonLastName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","eOther.21","Signature First Name","","","","The first name of the individual associated with the signature.","Optional","","Added to better document disposition and billing.","0","1","","PersonFirstName","","","","","","1","50","","","","","","","",
